sale_id,lead_id,property_id,agent_id,sale_date,sale_price,commission_id,campaign_id
7974,23969,11979,735,2024-04-26,4500000,7974,46
7975,23972,11980,337,2023-08-24,2200000,7975,16
7976,23973,11982,631,2023-12-11,1500000,7976,4
7977,23974,11985,61,2024-10-19,2200000,7977,31
7978,23978,11986,6,2024-03-28,3000000,7978,47
7979,23980,11987,591,2023-06-16,3000000,7979,22
7980,23981,11988,336,2023-01-25,2200000,7980,24
7981,23989,11992,675,2022-09-15,4500000,7981,43
7982,23998,11994,133,2023-11-20,2000000,7982,30
7983,24001,11995,394,2023-08-06,4500000,7983,40
7984,24002,11996,782,2023-02-06,1500000,7984,37
7985,24005,11997,262,2024-06-14,2200000,7985,44
7986,24006,11999,473,2023-12-04,8000000,7986,18
7987,24010,12001,80,2024-06-14,2000000,7987,38
7988,24011,12002,486,2024-01-25,2200000,7988,43
7989,24015,12003,764,2024-10-26,8000000,7989,48
7990,24017,12006,453,2024-05-27,8000000,7990,10
7991,24021,12007,43,2023-09-26,2000000,7991,21
7992,24024,12008,189,2024-03-20,2200000,7992,3
7993,24026,12009,554,2024-12-21,2000000,7993,29
7994,24031,12010,413,2023-08-18,8000000,7994,15
7995,24034,12013,53,2023-03-01,8000000,7995,50
7996,24035,12016,523,2022-08-29,3000000,7996,11
7997,24036,12017,95,2024-07-25,1500000,7997,1
7998,24041,12018,17,2024-10-08,3000000,7998,30
7999,24042,12019,791,2024-02-13,2200000,7999,47
8000,24047,12020,390,2024-05-13,8000000,8000,33
8001,24050,12022,380,2024-12-25,2200000,8001,14
8002,24054,12025,397,2023-05-31,4500000,8002,8
8003,24055,12026,558,2024-03-06,2000000,8003,14
8004,24057,12027,517,2024-10-14,1500000,8004,39
8005,24058,12028,273,2023-01-04,3000000,8005,24
8006,24059,12030,359,2023-06-22,2200000,8006,33
8007,24062,12031,690,2024-04-12,2000000,8007,15
8008,24067,12033,326,2024-01-23,3000000,8008,33
8009,24069,12034,734,2023-07-08,2000000,8009,35
8010,24070,12035,609,2024-05-24,2000000,8010,50
8011,24071,12038,351,2023-12-03,8000000,8011,24
8012,24075,12040,242,2024-11-23,8000000,8012,1
8013,24078,12041,662,2023-10-09,3000000,8013,20
8014,24082,12042,124,2023-05-05,2200000,8014,45
8015,24087,12043,471,2024-01-31,2200000,8015,7
8016,24088,12046,377,2022-11-14,2000000,8016,14
8017,24089,12048,664,2023-09-21,8000000,8017,28
8018,24090,12049,481,2024-01-15,3000000,8018,30
8019,24097,12050,626,2023-05-28,2200000,8019,29
8020,24100,12051,13,2024-09-24,1500000,8020,35
8021,24101,12052,694,2024-01-09,1500000,8021,43
8022,24108,12053,150,2023-05-25,8000000,8022,5
8023,24112,12054,224,2024-01-22,4500000,8023,1
8024,24114,12055,14,2024-10-28,2200000,8024,44
8025,24116,12058,592,2024-10-31,2000000,8025,27
8026,24117,12059,620,2023-12-08,2200000,8026,35
8027,24118,12062,137,2023-02-25,4500000,8027,14
8028,24129,12064,313,2022-06-13,2200000,8028,5
8029,24130,12065,775,2024-04-18,2200000,8029,1
8030,24132,12068,208,2023-03-27,2200000,8030,24
8031,24134,12070,288,2023-10-17,3000000,8031,22
8032,24137,12071,17,2024-05-28,1500000,8032,32
8033,24138,12075,193,2023-12-19,3000000,8033,20
8034,24141,12076,111,2024-10-12,4500000,8034,26
8035,24143,12077,710,2024-03-11,3000000,8035,43
8036,24145,12078,720,2022-10-11,4500000,8036,25
8037,24148,12079,28,2023-10-06,4500000,8037,9
8038,24149,12080,710,2023-11-10,2200000,8038,30
8039,24151,12081,95,2024-10-05,8000000,8039,15
8040,24155,12082,771,2023-02-16,1500000,8040,1
8041,24157,12084,372,2024-08-17,8000000,8041,42
8042,24161,12085,622,2023-05-25,8000000,8042,20
8043,24165,12086,358,2024-10-02,2000000,8043,23
8044,24166,12089,687,2023-12-20,2200000,8044,26
8045,24167,12090,449,2024-02-22,1500000,8045,34
8046,24171,12092,116,2024-01-21,1500000,8046,46
8047,24174,12093,649,2024-10-01,2000000,8047,35
8048,24175,12094,425,2024-02-06,2200000,8048,38
8049,24176,12095,471,2022-07-26,4500000,8049,21
8050,24178,12096,577,2024-12-03,3000000,8050,22
8051,24180,12097,327,2024-09-01,1500000,8051,3
8052,24183,12099,305,2023-10-23,3000000,8052,42
8053,24185,12100,299,2023-01-01,2000000,8053,47
8054,24188,12102,201,2023-10-14,4500000,8054,33
8055,24198,12103,345,2024-09-15,8000000,8055,47
8056,24199,12104,98,2023-03-29,4500000,8056,32
8057,24203,12105,568,2023-06-01,2200000,8057,49
8058,24204,12106,681,2024-11-11,2200000,8058,1
8059,24205,12107,368,2024-09-03,2200000,8059,49
8060,24209,12110,106,2024-08-04,4500000,8060,40
8061,24210,12111,738,2024-09-20,4500000,8061,10
8062,24211,12112,731,2024-07-08,2000000,8062,49
8063,24212,12113,702,2023-09-11,4500000,8063,46
8064,24213,12114,391,2023-01-01,4500000,8064,49
8065,24220,12116,39,2023-11-07,2000000,8065,31
8066,24222,12117,679,2022-10-07,2200000,8066,1
8067,24228,12118,231,2024-10-29,3000000,8067,14
8068,24230,12120,190,2024-09-14,2000000,8068,46
8069,24232,12123,649,2023-05-25,8000000,8069,8
8070,24237,12126,618,2023-10-15,4500000,8070,4
8071,24242,12127,539,2024-01-10,2000000,8071,36
8072,24246,12129,140,2023-11-05,2200000,8072,1
8073,24256,12130,299,2024-03-05,3000000,8073,33
8074,24257,12134,724,2023-12-15,3000000,8074,38
8075,24259,12135,524,2024-08-03,8000000,8075,28
8076,24261,12137,681,2023-11-14,2200000,8076,11
8077,24263,12138,169,2024-10-25,8000000,8077,21
8078,24264,12139,108,2024-06-11,1500000,8078,28
8079,24268,12140,3,2024-11-28,4500000,8079,4
8080,24269,12141,760,2023-07-12,1500000,8080,46
8081,24270,12142,435,2024-11-05,1500000,8081,19
8082,24274,12144,413,2024-04-03,2200000,8082,9
8083,24276,12145,558,2023-07-01,8000000,8083,38
8084,24289,12148,634,2023-07-18,1500000,8084,47
8085,24291,12149,739,2024-07-27,8000000,8085,32
8086,24295,12150,333,2024-01-15,2000000,8086,6
8087,24296,12154,347,2024-09-26,4500000,8087,10
8088,24297,12155,680,2024-02-28,4500000,8088,21
8089,24299,12157,398,2023-05-16,8000000,8089,10
8090,24301,12158,218,2024-06-14,2200000,8090,35
8091,24302,12159,382,2023-11-05,2200000,8091,38
8092,24304,12160,52,2024-09-08,3000000,8092,26
8093,24305,12161,557,2023-09-13,3000000,8093,44
8094,24306,12162,249,2024-06-09,2200000,8094,16
8095,24307,12163,79,2024-05-17,3000000,8095,44
8096,24313,12164,233,2024-12-29,2200000,8096,9
8097,24315,12165,536,2024-10-10,3000000,8097,17
8098,24317,12167,58,2024-01-20,3000000,8098,48
8099,24320,12168,193,2024-08-20,2000000,8099,25
8100,24335,12172,488,2024-04-16,8000000,8100,7
8101,24338,12174,188,2024-12-31,8000000,8101,35
8102,24343,12176,423,2024-08-16,3000000,8102,17
8103,24344,12177,148,2024-12-22,2000000,8103,49
8104,24345,12180,512,2023-08-07,2000000,8104,47
8105,24348,12183,192,2022-07-26,1500000,8105,49
8106,24349,12185,190,2023-03-16,2200000,8106,23
8107,24351,12187,269,2024-03-14,1500000,8107,3
8108,24353,12189,200,2024-12-27,1500000,8108,15
8109,24354,12190,721,2024-02-04,2200000,8109,11
8110,24356,12191,387,2022-08-17,3000000,8110,16
8111,24361,12193,194,2024-04-10,8000000,8111,10
8112,24367,12194,743,2024-08-25,2200000,8112,6
8113,24368,12197,542,2024-11-02,4500000,8113,23
8114,24372,12198,565,2024-04-19,4500000,8114,8
8115,24376,12199,429,2024-04-02,4500000,8115,18
8116,24385,12200,597,2024-04-03,2000000,8116,28
8117,24386,12201,354,2024-06-03,1500000,8117,49
8118,24388,12202,482,2022-04-29,1500000,8118,21
8119,24390,12204,770,2024-11-16,2000000,8119,47
8120,24393,12205,731,2024-07-15,2200000,8120,41
8121,24403,12206,474,2024-03-23,3000000,8121,39
8122,24404,12207,338,2024-04-01,8000000,8122,2
8123,24405,12211,280,2024-08-21,1500000,8123,15
8124,24413,12213,76,2023-03-30,1500000,8124,25
8125,24415,12214,638,2024-07-25,8000000,8125,41
8126,24418,12216,205,2024-06-09,2000000,8126,46
8127,24421,12217,9,2023-08-07,4500000,8127,41
8128,24423,12219,116,2024-11-28,2000000,8128,1
8129,24425,12220,787,2023-08-24,2000000,8129,24
8130,24428,12222,23,2023-11-05,3000000,8130,40
8131,24431,12223,487,2024-02-18,3000000,8131,49
8132,24433,12224,125,2022-11-07,2200000,8132,19
8133,24434,12225,719,2022-06-18,4500000,8133,6
8134,24435,12229,181,2022-07-21,2000000,8134,23
8135,24438,12232,593,2023-10-23,1500000,8135,3
8136,24439,12233,763,2024-04-08,1500000,8136,4
8137,24446,12234,181,2024-12-26,2200000,8137,36
8138,24453,12236,88,2024-12-24,2200000,8138,12
8139,24454,12240,166,2024-03-12,1500000,8139,9
8140,24455,12241,34,2024-05-04,3000000,8140,30
8141,24464,12242,95,2024-07-18,8000000,8141,41
8142,24465,12243,757,2024-09-03,2200000,8142,18
8143,24467,12244,690,2022-06-04,3000000,8143,38
8144,24476,12246,703,2024-04-02,2000000,8144,38
8145,24480,12247,754,2023-11-15,8000000,8145,29
8146,24481,12248,401,2023-05-08,8000000,8146,30
8147,24492,12251,13,2023-03-24,2200000,8147,11
8148,24497,12253,738,2023-03-23,4500000,8148,40
8149,24505,12254,107,2023-12-24,8000000,8149,11
8150,24506,12256,452,2023-11-27,1500000,8150,28
8151,24508,12257,408,2023-10-07,4500000,8151,33
8152,24510,12258,202,2024-11-16,3000000,8152,21
8153,24511,12259,724,2022-08-31,4500000,8153,27
8154,24512,12261,714,2023-09-21,8000000,8154,1
8155,24518,12262,797,2024-11-26,4500000,8155,37
8156,24521,12264,748,2023-03-20,4500000,8156,28
8157,24524,12266,218,2024-10-08,2200000,8157,16
8158,24525,12267,338,2024-02-26,4500000,8158,27
8159,24527,12268,545,2024-05-24,2200000,8159,30
8160,24528,12269,467,2024-01-03,2000000,8160,27
8161,24531,12270,449,2024-04-23,3000000,8161,42
8162,24537,12272,723,2024-11-05,4500000,8162,28
8163,24550,12273,475,2023-10-13,3000000,8163,31
8164,24555,12274,371,2023-03-29,3000000,8164,11
8165,24559,12276,545,2022-11-04,8000000,8165,25
8166,24562,12278,324,2023-10-14,8000000,8166,11
8167,24571,12280,85,2023-04-03,2200000,8167,37
8168,24577,12283,325,2024-12-15,8000000,8168,4
8169,24578,12284,715,2023-12-16,2200000,8169,43
8170,24579,12285,351,2024-08-20,1500000,8170,25
8171,24581,12288,94,2024-01-13,3000000,8171,49
8172,24587,12293,761,2023-10-01,2200000,8172,31
8173,24590,12295,252,2024-09-25,3000000,8173,29
8174,24591,12296,488,2023-09-06,8000000,8174,11
8175,24602,12297,340,2024-08-11,8000000,8175,49
8176,24603,12298,123,2023-08-08,3000000,8176,46
8177,24604,12299,93,2024-07-08,3000000,8177,38
8178,24606,12301,182,2024-10-09,1500000,8178,31
8179,24617,12303,38,2024-04-15,8000000,8179,38
8180,24618,12305,366,2023-12-31,1500000,8180,48
8181,24622,12306,543,2024-01-23,1500000,8181,3
8182,24623,12307,51,2024-04-18,3000000,8182,46
8183,24632,12308,574,2024-07-06,2000000,8183,12
8184,24633,12309,372,2023-10-23,3000000,8184,41
8185,24635,12312,153,2024-02-12,4500000,8185,35
8186,24637,12313,681,2024-09-07,2000000,8186,22
8187,24638,12314,775,2023-01-23,4500000,8187,23
8188,24639,12315,799,2024-08-05,2000000,8188,45
8189,24644,12316,44,2023-09-14,4500000,8189,13
8190,24646,12320,127,2024-06-14,8000000,8190,23
8191,24649,12322,528,2023-06-30,3000000,8191,33
8192,24652,12323,574,2024-03-19,8000000,8192,40
8193,24655,12324,551,2024-02-08,2200000,8193,37
8194,24675,12326,633,2024-02-21,8000000,8194,49
8195,24676,12327,298,2023-02-06,4500000,8195,28
8196,24682,12328,65,2024-05-07,3000000,8196,23
8197,24683,12330,521,2024-04-30,2000000,8197,33
8198,24689,12331,500,2023-06-30,4500000,8198,44
8199,24690,12335,78,2024-12-15,2200000,8199,27
8200,24693,12336,531,2023-01-29,1500000,8200,50
8201,24700,12337,316,2024-03-09,2000000,8201,32
8202,24703,12339,652,2023-10-28,1500000,8202,44
8203,24706,12340,350,2023-10-08,3000000,8203,16
8204,24708,12341,397,2023-12-23,8000000,8204,28
8205,24709,12342,418,2023-09-12,1500000,8205,12
8206,24710,12343,297,2023-06-25,3000000,8206,32
8207,24715,12346,119,2023-12-25,8000000,8207,10
8208,24716,12347,619,2024-04-09,1500000,8208,14
8209,24717,12350,12,2023-08-16,3000000,8209,24
8210,24719,12352,538,2024-08-24,2200000,8210,11
8211,24727,12353,179,2023-04-29,3000000,8211,23
8212,24729,12354,134,2024-03-28,4500000,8212,2
8213,24731,12355,81,2023-10-03,1500000,8213,28
8214,24734,12356,567,2024-04-26,1500000,8214,30
8215,24736,12357,272,2023-11-23,4500000,8215,16
8216,24742,12359,400,2023-03-11,2200000,8216,28
8217,24743,12360,498,2024-08-29,8000000,8217,30
8218,24744,12361,531,2022-06-15,2200000,8218,10
8219,24746,12362,739,2024-10-02,2000000,8219,9
8220,24750,12365,78,2024-09-10,4500000,8220,47
8221,24752,12367,116,2023-05-29,4500000,8221,20
8222,24754,12369,459,2024-08-16,4500000,8222,33
8223,24759,12370,350,2023-11-15,4500000,8223,38
8224,24763,12372,51,2024-11-12,4500000,8224,20
8225,24764,12374,637,2024-08-08,8000000,8225,2
8226,24768,12375,590,2022-07-01,2200000,8226,27
8227,24769,12376,248,2023-07-27,3000000,8227,21
8228,24771,12378,32,2024-11-19,2200000,8228,4
8229,24778,12381,554,2023-11-30,4500000,8229,42
8230,24782,12383,183,2023-11-07,3000000,8230,11
8231,24784,12384,175,2022-06-21,2000000,8231,1
8232,24791,12385,85,2024-12-20,2200000,8232,19
8233,24796,12387,552,2024-11-21,8000000,8233,34
8234,24799,12388,470,2024-02-29,2000000,8234,15
8235,24803,12389,53,2024-08-12,8000000,8235,4
8236,24811,12393,639,2023-08-27,3000000,8236,8
8237,24812,12394,758,2024-06-15,1500000,8237,20
8238,24822,12395,416,2024-03-07,3000000,8238,7
8239,24823,12396,667,2023-09-21,8000000,8239,31
8240,24824,12397,777,2024-09-11,8000000,8240,36
8241,24825,12399,204,2023-07-31,4500000,8241,22
8242,24830,12400,543,2023-05-31,4500000,8242,24
8243,24832,12402,441,2024-08-18,2000000,8243,5
8244,24833,12404,521,2023-08-22,1500000,8244,4
8245,24839,12405,653,2024-12-01,2000000,8245,47
8246,24841,12407,223,2024-06-12,1500000,8246,36
8247,24842,12409,608,2024-03-22,8000000,8247,49
8248,24844,12410,564,2024-05-04,2000000,8248,45
8249,24845,12411,324,2023-01-01,2200000,8249,41
8250,24847,12412,262,2024-07-01,3000000,8250,42
8251,24849,12416,357,2024-09-08,2000000,8251,25
8252,24851,12417,70,2024-05-23,4500000,8252,33
8253,24856,12418,470,2023-08-24,2000000,8253,27
8254,24857,12420,294,2022-07-05,2200000,8254,12
8255,24867,12422,743,2024-09-23,8000000,8255,5
8256,24868,12423,205,2022-05-17,2000000,8256,12
8257,24872,12424,648,2023-11-23,2200000,8257,22
8258,24875,12427,47,2024-02-13,1500000,8258,50
8259,24877,12430,381,2023-08-08,2000000,8259,24
8260,24880,12432,237,2024-12-16,1500000,8260,8
8261,24882,12435,691,2023-12-18,2000000,8261,17
8262,24883,12436,144,2024-03-13,1500000,8262,25
8263,24886,12437,267,2024-03-29,8000000,8263,38
8264,24888,12438,367,2024-07-25,4500000,8264,39
8265,24890,12439,78,2023-10-25,4500000,8265,41
8266,24891,12440,425,2023-04-24,8000000,8266,9
8267,24893,12441,216,2024-06-01,2000000,8267,1
8268,24901,12443,195,2023-04-27,4500000,8268,29
8269,24902,12444,289,2024-08-30,4500000,8269,10
8270,24903,12445,622,2024-07-05,2000000,8270,19
8271,24904,12446,576,2024-05-20,2200000,8271,27
8272,24911,12448,14,2024-10-05,3000000,8272,25
8273,24917,12449,582,2024-01-28,2000000,8273,42
8274,24920,12450,493,2022-10-10,2200000,8274,24
8275,24922,12451,245,2023-08-19,4500000,8275,21
8276,24923,12454,368,2023-02-22,4500000,8276,25
8277,24930,12457,27,2024-07-12,2000000,8277,40
8278,24934,12459,321,2022-09-22,2200000,8278,27
8279,24941,12460,358,2024-10-18,1500000,8279,43
8280,24942,12461,548,2024-02-04,2200000,8280,18
8281,24946,12464,693,2024-11-27,8000000,8281,27
8282,24954,12466,554,2024-01-30,4500000,8282,44
8283,24958,12467,271,2024-05-31,2200000,8283,22
8284,24960,12470,300,2024-10-01,1500000,8284,9
8285,24961,12471,243,2023-11-03,4500000,8285,24
8286,24967,12472,85,2024-04-13,1500000,8286,1
8287,24974,12473,45,2024-09-20,8000000,8287,18
8288,24976,12474,309,2024-12-29,2200000,8288,33
8289,24978,12476,23,2024-09-17,2000000,8289,11
8290,24983,12477,747,2024-02-16,8000000,8290,45
8291,24984,12482,146,2023-12-06,1500000,8291,25
8292,24986,12484,369,2024-12-18,3000000,8292,43
8293,24988,12485,404,2024-02-09,8000000,8293,39
8294,24994,12487,607,2024-01-11,2200000,8294,3
8295,24995,12489,228,2024-04-22,1500000,8295,10
8296,24997,12490,467,2023-04-18,8000000,8296,24
8297,24999,12491,761,2024-08-11,3000000,8297,45
8298,25000,12493,241,2023-10-20,1500000,8298,29
8299,25002,12496,463,2024-11-13,3000000,8299,26
8300,25004,12497,766,2022-09-02,2200000,8300,37
8301,25008,12498,597,2024-06-29,4500000,8301,29
8302,25009,12499,474,2024-01-21,1500000,8302,30
8303,25010,12500,424,2024-08-05,3000000,8303,10
8304,25014,12501,651,2023-12-21,8000000,8304,23
8305,25015,12503,541,2024-03-21,2200000,8305,8
8306,25018,12504,712,2023-12-15,4500000,8306,35
8307,25021,12506,474,2023-12-08,1500000,8307,48
8308,25022,12507,38,2024-02-04,1500000,8308,27
8309,25023,12508,24,2024-07-27,1500000,8309,10
8310,25026,12509,620,2024-08-06,2200000,8310,43
8311,25027,12510,328,2024-03-22,4500000,8311,14
8312,25030,12512,480,2024-02-18,4500000,8312,6
8313,25031,12514,35,2024-02-24,3000000,8313,7
8314,25032,12515,512,2024-11-20,3000000,8314,15
8315,25039,12516,121,2023-07-14,8000000,8315,43
8316,25044,12517,172,2023-12-02,1500000,8316,5
8317,25045,12518,147,2023-07-26,1500000,8317,38
8318,25046,12519,99,2024-02-16,2200000,8318,18
8319,25048,12520,81,2024-10-10,4500000,8319,5
8320,25049,12521,372,2023-08-31,8000000,8320,4
8321,25052,12522,366,2024-12-28,3000000,8321,34
8322,25055,12526,149,2023-09-25,2200000,8322,45
8323,25059,12531,686,2023-10-27,3000000,8323,31
8324,25062,12533,650,2024-01-07,3000000,8324,19
8325,25063,12535,256,2024-11-16,8000000,8325,20
8326,25072,12537,492,2024-05-16,4500000,8326,42
8327,25076,12538,186,2024-11-02,1500000,8327,16
8328,25078,12539,341,2024-04-04,8000000,8328,11
8329,25079,12540,113,2022-12-09,4500000,8329,40
8330,25081,12544,291,2024-05-01,1500000,8330,18
8331,25083,12545,253,2024-09-30,1500000,8331,40
8332,25087,12546,743,2023-04-26,4500000,8332,49
8333,25088,12550,529,2024-06-05,2200000,8333,1
8334,25094,12551,600,2023-11-26,3000000,8334,6
8335,25096,12552,600,2023-10-19,3000000,8335,2
8336,25099,12554,413,2023-03-01,1500000,8336,45
8337,25101,12555,752,2024-02-08,8000000,8337,35
8338,25105,12556,637,2023-09-03,8000000,8338,33
8339,25108,12557,164,2024-09-12,1500000,8339,43
8340,25109,12558,306,2023-02-05,8000000,8340,23
8341,25113,12560,440,2024-08-11,2000000,8341,35
8342,25114,12561,333,2023-05-31,2200000,8342,48
8343,25116,12562,610,2023-08-30,2200000,8343,13
8344,25118,12563,362,2023-06-26,2200000,8344,6
8345,25120,12564,748,2024-09-06,1500000,8345,29
8346,25125,12565,179,2023-07-09,8000000,8346,13
8347,25127,12568,458,2024-04-24,1500000,8347,2
8348,25132,12570,431,2024-03-24,3000000,8348,13
8349,25134,12571,361,2024-08-08,2200000,8349,8
8350,25136,12572,78,2023-03-21,4500000,8350,33
8351,25143,12574,628,2023-12-22,8000000,8351,49
8352,25144,12575,59,2023-07-17,4500000,8352,9
8353,25154,12577,747,2023-03-14,8000000,8353,46
8354,25157,12578,329,2024-12-23,1500000,8354,39
8355,25166,12580,106,2024-06-07,4500000,8355,35
8356,25169,12581,607,2023-01-22,2200000,8356,13
8357,25170,12582,370,2023-12-03,3000000,8357,22
8358,25172,12584,414,2024-02-28,2000000,8358,24
8359,25174,12585,421,2024-09-16,3000000,8359,8
8360,25180,12586,742,2024-03-25,3000000,8360,46
8361,25181,12587,719,2024-07-31,4500000,8361,3
8362,25185,12588,616,2022-12-04,3000000,8362,47
8363,25191,12589,88,2024-01-03,1500000,8363,36
8364,25193,12590,276,2024-05-11,8000000,8364,35
8365,25194,12595,569,2024-12-18,4500000,8365,50
8366,25197,12596,230,2024-06-24,2200000,8366,20
8367,25206,12597,191,2024-05-24,8000000,8367,6
8368,25213,12599,272,2023-10-07,8000000,8368,38
8369,25214,12600,597,2023-08-24,2000000,8369,19
8370,25219,12601,750,2024-02-15,2000000,8370,46
8371,25224,12602,110,2024-01-20,4500000,8371,5
8372,25228,12603,119,2023-11-21,8000000,8372,19
8373,25229,12604,444,2024-09-11,1500000,8373,35
8374,25237,12605,574,2024-10-27,2000000,8374,40
8375,25238,12606,244,2023-10-09,2000000,8375,6
8376,25242,12607,648,2023-04-14,2200000,8376,4
8377,25250,12608,112,2023-02-06,3000000,8377,35
8378,25254,12609,182,2024-05-13,2000000,8378,43
8379,25256,12610,691,2024-12-07,1500000,8379,48
8380,25259,12614,794,2022-11-25,2000000,8380,3
8381,25266,12615,474,2023-08-26,2000000,8381,5
8382,25269,12616,435,2024-11-20,4500000,8382,32
8383,25271,12618,104,2022-10-11,3000000,8383,31
8384,25276,12619,612,2024-10-18,8000000,8384,13
8385,25277,12620,379,2024-03-07,2000000,8385,22
8386,25279,12621,89,2024-08-27,8000000,8386,1
8387,25291,12624,171,2024-01-14,2000000,8387,37
8388,25294,12626,750,2022-10-01,3000000,8388,35
8389,25295,12628,367,2024-10-29,2000000,8389,43
8390,25303,12630,101,2024-11-15,2000000,8390,48
8391,25310,12631,315,2023-04-01,1500000,8391,8
8392,25315,12632,433,2023-10-13,2000000,8392,18
8393,25317,12633,336,2024-09-15,1500000,8393,2
8394,25319,12634,723,2023-11-25,4500000,8394,49
8395,25321,12635,528,2023-12-27,4500000,8395,47
8396,25323,12636,683,2022-10-27,3000000,8396,18
8397,25328,12637,533,2023-02-11,2000000,8397,19
8398,25331,12638,706,2024-09-15,2000000,8398,3
8399,25335,12639,112,2024-10-24,1500000,8399,27
8400,25338,12640,734,2024-03-02,4500000,8400,47
